id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
47502,0,2/21/11,Kuwait,26,KUWAIT,39.21573397,-7.0006036,Kwa Mseselo,0,Wami / Ruvu,Kimbangulile,Pwani,60,43,Mkuranga,Tambani,60,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2009,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other
2231,0,10/21/12,Twesa,0,TWESA,33.2951011,-3.85882781,Kwa Sjohn Daniel,0,Internal,Kanyenye,Shinyanga,17,3,Shinyanga Rural,Usanda,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
53745,0,4/3/11,Ded,0,DWE,35.735386,-4.94497507,Tungufu-Kati,0,Internal,Tungufu-Kati,Dodoma,1,1,Kondoa,Suruke,0,TRUE,GeoData Consultants Ltd,VWC,Tung,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
12294,0,4/7/11,,0,,33.87060396,-9.29811137,Busekele,0,Lake Nyasa,Busekele,Mbeya,12,4,Rungwe,Itete,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
26515,0,10/21/12,Dasp,0,DARDO,0,-2.00E-08,Umoja,0,Lake Victoria,Mwamatiga,Shinyanga,17,1,Bariadi,Ikungulyabashashi,0,,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
38650,0,7/12/11,,0,,33.80711063,-9.12355894,Kwa Mzee Mwakyonya,0,Lake Nyasa,Kikwego,Mbeya,12,4,Rungwe,Lutebe,0,TRUE,GeoData Consultants Ltd,VWC,N,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
4723,1500,1/3/13,Mission,1050,DWE,35.31760538,-10.52164224,Kwa Samora,0,Ruvuma / Southern Coast,Kilanga Juu,Ruvuma,10,2,Songea Rural,Kilagano,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2012,other,other,other,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other
61984,0,3/12/13,0,77,0,39.14930933,-6.97979092,Kwa Jogoo,0,Wami / Ruvu,Mbondole,Dar es Salaam,7,2,Ilala,Msongola,1,TRUE,GeoData Consultants Ltd,WUA,M,FALSE,0,submersible,submersible,submersible,wug,user-group,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
26693,0,3/15/11,Roman,695,wanan,34.97720678,-10.21550611,none,0,Lake Nyasa,Mashariki,Iringa,11,5,Ludewa,Ibumi,25,TRUE,GeoData Consultants Ltd,VWC,Roman,FALSE,2007,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
29349,0,2/17/13,Jeica,1770,Jeica,35.46279506,-4.43444289,Tuluwahi,0,Internal,Getaquli Magharibi,Manyara,21,2,Hanang,Measkron,213,TRUE,GeoData Consultants Ltd,VWC,Kijiji,TRUE,2005,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
46488,250,2/14/13,Oxfam,1361,OXFAM,30.14829732,-4.32354386,Kwa Shikovera,0,Lake Tanganyika,Kisenga,Kigoma,16,2,Kasulu,Munyegera,650,TRUE,GeoData Consultants Ltd,Water authority,Nyanzoka,TRUE,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
24534,3000,2/17/13,World Vision,1257,SEMA,34.59526302,-4.36550313,Tapa,0,Internal,Tapa,Singida,13,1,Iramba,Msingi,360,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2006,afridev,afridev,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
57247,0,10/11/12,Netherlands,0,DWE,34.04439351,-3.24246086,Kwa Mzee Kadole,0,Internal,Mwabadimi,Shinyanga,17,2,Maswa,Mpindo,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,other,other,other,wug,user-group,other,other,unknown,unknown,enough,enough,shallow well,shallow well,groundwater,other,other
48981,0,10/23/12,Rwssp,0,DWE,33.4779546,-3.40567299,Majidi,0,Internal,Nhunguruma,Shinyanga,17,8,Kishapu,Bugoro,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
16370,0,3/25/11,Private,836,Private,38.49801431,-4.9488515,Msikitini,0,Pangani,Sokoni,Tanga,4,1,Lushoto,Tamota,1,TRUE,GeoData Consultants Ltd,VWC,Balangai forest,TRUE,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
347,500,10/4/11,Unicef,1558,DWE,34.59818416,-9.01593583,Kwa Esta Idoga,0,Rufiji,Mjimwema,Iringa,11,4,Njombe,Usuka,113,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
52063,50,2/20/13,District Council,975,District Council,37.65204472,-3.9065094,Kwa Mzee Amiri Mbokozi,0,Pangani,Zahanati,Kilimanjaro,3,2,Mwanga,Lembeni,380,TRUE,GeoData Consultants Ltd,WUA,Makungwini water supply,FALSE,1995,gravity,gravity,gravity,wua,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
66227,0,11/8/12,Ministry Of Education,1272,MBULI CO,33.87102129,-2.00041217,Chuoni,0,Lake Victoria,Nyasura B,Mara,20,4,Bunda,Bunda,230,TRUE,GeoData Consultants Ltd,Parastatal,,FALSE,2005,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
24886,0,10/19/12,Government Of Tanzania,0,DWE,33.85454639,-3.46900981,Bwawani,0,Internal,Manala,Shinyanga,17,2,Maswa,Budekwa,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,other,other,unknown,unknown,seasonal,seasonal,dam,dam,surface,hand pump,hand pump
14391,0,3/20/11,Government Of Tanzania,321,DWE,36.3515434,-8.79741376,Kwa Manda,0,Rufiji,Tondo,Morogoro,5,4,Ulanga,Usangule,1,TRUE,GeoData Consultants Ltd,,,TRUE,1977,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
57680,0,2/8/13,Tasaf,845,TASAF,36.68249968,-10.79649943,Msufini,0,Ruvuma / Southern Coast,Msufini,Ruvuma,10,1,Tunduru,Namwinyu,1,FALSE,GeoData Consultants Ltd,VWC,,FALSE,2003,other - swn 81,other handpump,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump
43688,0,11/13/12,World Vision,0,World vision,34.00033337,-3.56731301,Nzubuka,0,Internal,Mwambuluki,Shinyanga,17,2,Maswa,Dakama,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
61810,0,1/22/13,Makonder,460,Makonde,39.42691398,-10.87487862,Ikulu,0,Ruvuma / Southern Coast,Ikulu,Mtwara,9,4,Tandahimba,Mahuta,1,TRUE,GeoData Consultants Ltd,Company,Borehole,TRUE,1972,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
9679,0,3/21/11,Sabemo,1556,Chamavita,38.36606138,-4.7521137,Kanisani,6,Pangani,Mtindili,Tanga,4,1,Lushoto,Kwai,1,TRUE,GeoData Consultants Ltd,VWC,Mangamba forest,TRUE,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
45554,0,3/3/11,Dhv,259,RWE,36.65592052,-8.11956301,Kwalipewa,0,Rufiji,Michenga C,Morogoro,5,3,Kilombero,Lumemo,380,TRUE,GeoData Consultants Ltd,,,TRUE,1984,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
67481,6,6/3/13,Ces (gmbh),1489,DWE,37.47833777,-3.30863544,Kwa Prosper Assey,0,Pangani,Laso Kati,Kilimanjaro,3,4,Moshi Rural,Kurua Vunjo Mashariki,10,TRUE,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,TRUE,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
72664,5000,3/2/11,,-15,,39.66666881,-7.90631642,National House Quotas,0,Rufiji,Kigamboni,Pwani,60,60,Mafia,Kilindoni,6,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,submersible,submersible,submersible,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
11603,500,3/28/11,Unicef,1442,DWE,34.70324323,-8.82409925,Lutheran Church,0,Rufiji,Mlevela,Iringa,11,4,Njombe,Wanging'ombe,75,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
35842,0,10/3/12,,0,,32.80346278,-3.87789122,Mkombozi Water User Group,0,Internal,Chamwandu,Shinyanga,17,3,Kahama,Isagehe,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
20371,0,3/18/11,District Council,1904,DWE,34.75084083,-9.68390414,none,0,Lake Nyasa,Mpocho,Iringa,11,5,Ludewa,Madilu,113,TRUE,GeoData Consultants Ltd,VWC,Distri,FALSE,2005,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
32538,0,3/16/11,Government Of Tanzania,467,RWE,37.42478425,-6.92050166,Kanisani,0,Wami / Ruvu,Melela,Morogoro,5,6,Mvomero,Melela,230,TRUE,GeoData Consultants Ltd,VWC,Borehole,TRUE,1977,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
57790,0,2/27/13,Government Of Tanzania,603,DWE,37.68627312,-4.55568707,Shuleni,0,Pangani,Remit,Manyara,21,4,Simanjiro,Ruvu Remit,300,TRUE,GeoData Consultants Ltd,,,TRUE,2000,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
28233,0,2/9/13,Government Of Tanzania,126,DWE,38.91376528,-8.59574595,Bombani,0,Ruvuma / Southern Coast,Boma,Lindi,80,13,Kilwa,Kipatimu,523,TRUE,GeoData Consultants Ltd,,,TRUE,2006,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
26744,0,3/16/11,Kilindi District Co,0,DWE,37.27261652,-5.71139362,Dam,0,Wami / Ruvu,Muheza,Tanga,4,7,Kilindi,Masagalu,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1988,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,dam,dam,surface,other,other
25985,0,8/4/11,Concern,0,TWESA,30.68525575,-2.46450017,Chini Ya Mnara,0,Lake Victoria,Kabuye,Kagera,18,30,Ngara,Nyamiyaga,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other
59176,100,2/1/13,Norad,852,DWE,29.78400923,-4.98125792,Kwa Karoli,0,Lake Tanganyika,Mtakuja,Kigoma,16,3,Kigoma Urban,Kitongoni,400,TRUE,GeoData Consultants Ltd,VWC,Kaseke water project,TRUE,1987,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe
61214,500,2/28/11,World Bank,341,Gwasco L,37.54319224,-6.24970314,Kwanguya,0,Wami / Ruvu,Kitega,Morogoro,5,6,Mvomero,Hembeti,60,TRUE,GeoData Consultants Ltd,VWC,Mkindu,TRUE,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
7490,0,10/12/12,Rural Water Supply And Sanitat,0,DWE,31.84224104,-3.34532255,Nyikonga,0,Lake Tanganyika,Mtakuja,Shinyanga,17,5,Bukombe,Ushirombo,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
15434,0,7/23/11,Kaemp,0,KAEMP,31.77836259,-1.37672195,Kashaka,0,Lake Victoria,Rwonge,Kagera,18,2,Bukoba Rural,Kabaragaine,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring
50109,500,10/23/12,Jaica,1361,JAICA,33.94097786,-1.66916994,Kwa Bibi Anna,0,Lake Victoria,Nyamkanyiri,Mara,20,3,Musoma Rural,Butuguri,350,TRUE,GeoData Consultants Ltd,VWC,JAICA,TRUE,2011,afridev,afridev,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
34573,0,3/15/11,Rc,0,RC,35.81342539,-6.59858608,Bombani,0,Rufiji,Kawawa,Dodoma,1,4,Chamwino,Mlowa Bwawani,0,TRUE,GeoData Consultants Ltd,VWC,Mlow,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
47718,0,3/24/11,Is,279,Is,37.0518076,-7.67212085,Kwa Njelakali,0,Rufiji,Mtafuteni,Morogoro,5,1,Kilosa,Ruhembe,200,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2006,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
68706,0,3/23/11,Netherla,500,RWE,37.64612928,-6.7976787,Kwa Mama Msukuma,0,Wami / Ruvu,Nguzo,Morogoro,5,5,Morogoro Urban,Mwembesongo,300,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1980,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
11759,1000,1/30/13,Villagers,1217,DWE,30.01276915,-4.81534048,Kwa Meshack,0,Lake Tanganyika,Rusesa,Kigoma,16,2,Kasulu,Rusesa,540,TRUE,GeoData Consultants Ltd,Water authority,Kasangezi,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
12111,0,7/27/11,Swedish,0,Sengerema Water Department,32.70612657,-2.5066074,Kwa Jackson,0,Lake Victoria,Isokolilo,Mwanza,19,5,Sengerema,Katunguru,0,TRUE,GeoData Consultants Ltd,VWC,None,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other
69819,0,11/1/12,World Vision,0,World vision,31.9367593,-3.28122042,Tukusanyike,0,Lake Tanganyika,Songambele,Shinyanga,17,5,Bukombe,Ikunguigazi,0,,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
64781,0,3/25/11,World Bank,188,World,38.12984856,-6.76443862,Shuleni,0,Wami / Ruvu,Njia Nne,Morogoro,5,2,Morogoro Rural,Ngerengere,250,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump
55680,0,7/15/11,Government Of Tanzania,0,DWE,31.00486834,-1.67553754,Kwakafilika,0,Lake Victoria,Nyamieli A,Kagera,18,1,Karagwe,Kiruruma,0,TRUE,GeoData Consultants Ltd,VWC,Nyamitoko  water,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
65942,500,3/26/11,Unicef,1498,DWE,34.69014675,-8.92871357,Kwa Elly Mkwendi,0,Rufiji,Talamagangs,Iringa,11,4,Njombe,Ilembula,65,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
50861,0,3/13/11,Saidi Halfani,-19,Saidi Halfani,38.97917831,-5.42203567,Kwa Saidi Halfani,0,Pangani,Funguni,Tanga,4,5,Pangani,Pangani Mashariki,300,TRUE,GeoData Consultants Ltd,Private operator,,FALSE,0,other,other,other,private operator,commercial,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
951,1000,1/21/13,,1446,,34.57722619,-4.67047998,Memba,0,Internal,Muhongo,Singida,13,2,Singida Rural,Irisya,200,TRUE,GeoData Consultants Ltd,VWC,,,1990,india mark ii,india mark ii,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump
35990,0,10/24/12,Ifad,1495,IFAD,33.96677792,-1.76492608,Butaha,0,Lake Victoria,Butasya,Mara,20,3,Musoma Rural,Butiama,250,FALSE,GeoData Consultants Ltd,VWC,,TRUE,2001,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
54251,0,7/12/11,,0,,33.80615343,-9.12006451,Mwangaliamo,0,Lake Nyasa,Ikwega,Mbeya,12,4,Rungwe,Lutebe,0,TRUE,GeoData Consultants Ltd,VWC,N,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
34095,0,2/1/13,Tcrs,1180,TCRS,31.27377349,-6.29349462,Shuleni,0,Lake Rukwa,Barabara 8,Rukwa,15,1,Mpanda,Katumba,470,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1985,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
51294,0,3/11/11,Danida,1824,DANID,34.53791503,-9.72218861,none,0,Lake Nyasa,Magharibi,Iringa,11,5,Ludewa,Mlangali,60,TRUE,GeoData Consultants Ltd,VWC,DANIDA,FALSE,1992,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
72552,300,3/10/13,Government Of Tanzania,1450,Central govt,37.6810382,-3.62408766,Huruma,0,Pangani,Mriti Kati,Kilimanjaro,3,2,Mwanga,Mwaniko,680,TRUE,GeoData Consultants Ltd,Water Board,Vulue water supply,FALSE,1972,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,other,other
43506,0,1/26/13,Tasaf/dmdd,1859,TASAF/DMDD,35.46473544,-3.86024668,Kwa Olay Kashesha,0,Internal,Manuwas,Manyara,21,3,Mbulu,Sanu,160,TRUE,GeoData Consultants Ltd,VWC,ENDAYAYA WATER SUPPLY,TRUE,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
24143,500,3/5/11,Dhv,348,DWE,36.83584141,-9.04156795,Iyawa,0,Rufiji,Mwembehaki,Morogoro,5,4,Ulanga,Ilonga,500,TRUE,GeoData Consultants Ltd,,,TRUE,2000,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
8608,20000,2/28/11,Acra,1970,ACRA,34.71341379,-9.33040819,none,0,Rufiji,Wikichi,Iringa,11,4,Njombe,Njombe Urban,400,TRUE,GeoData Consultants Ltd,VWC,Tove,TRUE,2009,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
32463,200,3/14/11,Plan Int,297,Plan Int,36.35687991,-8.15353834,Kwamacha,0,Rufiji,Bomamzinga B,Morogoro,5,3,Kilombero,Idete,120,TRUE,GeoData Consultants Ltd,,,TRUE,2000,other,other,other,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
52525,0,10/23/12,Hesawa,1162,Hesawa,34.09059988,-1.04237489,Shuleni,0,Lake Victoria,Andabei,Mara,20,6,Tarime,Bukura,600,FALSE,GeoData Consultants Ltd,,,FALSE,1993,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
32810,30,4/10/11,Dh,0,DH,37.33924856,-6.39077342,Kwa Mnyau,0,Wami / Ruvu,Matongolo,Morogoro,5,1,Kilosa,Dumila,500,TRUE,GeoData Consultants Ltd,VWC,Du,TRUE,1984,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
2922,0,1/24/13,Kuwasa,808,KUWASA,29.69368294,-4.92126573,Kwa Mzee Misigalo,0,Lake Tanganyika,Kibwe,Kigoma,16,4,Kigoma Urban,Kasingirima,0,FALSE,GeoData Consultants Ltd,Other,Mradi wa maji wa kagera,TRUE,1985,other,other,other,other,other,never pay,never pay,soft,good,dry,dry,lake,river/lake,surface,communal standpipe multiple,communal standpipe
11479,100,3/23/13,0,77,0,39.15884491,-6.82260037,Kwa Mkayu,0,Wami / Ruvu,Mtaa Wa Bonyokwa,Dar es Salaam,7,2,Ilala,Kinyerezi,200,,GeoData Consultants Ltd,Private operator,,FALSE,2000,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
6004,0,2/3/13,Government Of Tanzania,1246,Government,34.85760506,-10.75549271,Kwa Mzee Firberthi,0,Lake Nyasa,Mission,Ruvuma,10,3,Mbinga,Matiri,60,,GeoData Consultants Ltd,VWC,Government,TRUE,2010,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
41823,0,10/11/12,Wateraid,0,Water Aid,32.5745058,-4.94653189,Ally Mbobo,0,Lake Tanganyika,Manyiriri,Tabora,14,3,Uyui,Ibiri,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay annually,annually,salty,salty,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
70412,0,2/3/13,Government Of Tanzania,1323,Government,30.90663835,-3.2570575,Kasuga Dispensary,0,Lake Tanganyika,Mjini A,Kigoma,16,1,Kibondo,Kasuga,500,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2010,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
9374,0,3/26/11,,0,,33.08980746,-9.3132049,Kwa Msaiti,0,Lake Nyasa,Mbeya,Mbeya,12,5,Ileje,Itumba,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
38824,0,10/15/12,Rwssp,0,WEDECO,34.19933853,-3.00829557,Upendo,0,Lake Victoria,Ngeme,Shinyanga,17,6,Meatu,Kisesa,0,TRUE,GeoData Consultants Ltd,WUG,None,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
41126,0,8/5/11,Government Of Tanzania,50,DWE,39.075167,-4.99932532,Sekondari,0,Pangani,Mwanyungu,Tanga,4,4,Tanga,Chongoleani,90,TRUE,GeoData Consultants Ltd,VWC,Borehole,TRUE,2005,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
67390,0,7/29/11,Government Of Tanzania,0,District Council,32.3162436,-8.57621647,Shamkamba,0,Lake Rukwa,Mkulwe Kati,Mbeya,12,6,Mbozi,Chilulumo,0,FALSE,GeoData Consultants Ltd,VWC,,TRUE,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
25729,0,3/10/11,Government Of Tanzania,192,DWE,38.65857991,-5.2874418,Kwakalomolomo,0,Pangani,Mkulumilo,Tanga,4,3,Muheza,Songa,200,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1982,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
10578,0,12/2/13,Unicef,886,DWE,35.78577641,-10.68400377,Kwa Francis,0,Ruvuma / Southern Coast,Masangali,Ruvuma,10,2,Songea Rural,Matimira,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa Matimila,TRUE,1983,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe
44289,0,3/14/13,Losaa-kia Water Supply,1290,Losaa-Kia water supp,37.11208733,-3.1968499,Kwa Regina Mrimwa,0,Pangani,Ongomu,Kilimanjaro,3,7,Siha,Siha Mashariki,1,TRUE,GeoData Consultants Ltd,Water Board,BL Manio,TRUE,2011,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
